start	end	duration	text
1064020	1068020	4000	Auch das ist eine Entwicklung von Werner Stengel: der Looping.
1068150	1070220	2070	Die ersten Versuche mit dem Looping
1070460	1071700	1240	gab es aber schon weit vor Werner Stengel.
1073150	1076060	2910	Nur hatte man damals den Dreh noch nicht raus.
1076170	1078700	2530	Und zwar wegen der Form der Schleife.
1078780	1082740	3960	Durch die kreisrunde Bahn wurde der menschliche Körper extrem belastet.
1082980	1086030	3050	Bis das Zwölffache des Körpergewichts soll gewirkt haben.
1086130	1086790	660	Der Durchmesser war gerade mal 8 m.
1088590	1092870	4280	Dadurch wurde der Kopf des Passagiers urplötzlich massiv abgebremst
1093080	1096110	3030	und beim Loopingausgang wurde er wieder beschleunigt.
1096260	1099120	2860	Kein Wunder hatte es bald mehr Leute, die zuschauten,
1099300	1101840	2540	ob die wenigen Mutigen an einem Stück aussteigen.
1102180	1104520	2340	So verschwand der Looping schnell wieder.
1104700	1106640	1940	Bis in den 1970er-Jahren Werner Stengel
1106940	1109200	2260	den Looping fahr- und erlebbar machte.
1109390	1112600	3210	Er hat ihn in der sog. klothoiden Form konstruiert,
1112760	1114880	2120	also wie ein umgekehrter Tropfen.
1115060	1116720	1660	So nimmt der Verlauf der Krümmung linear zu.
1118100	1120600	2500	Das verringert die Körperbelastung enorm.
1120780	1122720	1940	Zudem half ein grösserer Radius,
1122820	1124920	2100	die Geschwindigkeitsunterschiede
1125060	1127480	2420	zwischen Kopf und Füssen zu verkleinern.
1128240	1131360	3120	Alleine schon der Gedanke, dass man hier rundherum schiesst,
1131550	1131720	170	dazu das Schreien der Leute, reicht schon,
1133950	1136360	2410	dass einem das Adrenalin ins Blut schiesst,
1136500	1140640	4140	und dass das bekannte, aber eben auch unbekannte Kribbeln im Bauch auslöst.
1143140	1146400	3260	Hast du die Gurte angezogen? - Oh, ja!
1149660	1151840	2180	Den Helm auch? Unten!
1151990	1154880	2890	Sie ist schon ziemlich nervös:
1155060	1159760	4700	Kathrin Hönegger darf - nein, muss - als Beifahrerin an ein Bergrennen.
1159940	1161800	1860	Beim Höllenritt möchten wir mehr über das Kribbeln im Bauch erfahren.
1164390	1167240	2850	Können wir uns noch als Abschied die Hand geben?
1169460	1171400	1940	Mit über 200 km/h den Berg hoch.
1171540	1173600	2060	Mal schauen, was da ihr Bauch dazu meint.
1174780	1176800	2020	Doch beginnen wir die Geschichte von vorne:
1177160	1179160	2000	St. Ursanne, pittoreskes Jura-Städtchen,
1179380	1181760	2380	erlebt alljährlich im August
1181880	1186520	4640	eine Invasion von schnellen Boliden und mutigen Piloten.
1186660	1190040	3380	Die Gassen füllen sich mit Motorenlärm und Abgasduft.
1192100	1193960	1860	Ein wenig ausserhalb des Städtchens
1194140	1197400	3260	beginnen wir mit den Vorbereitungen für unser Experiment.
1197490	1199920	2430	Lukas Ammann von der Firma Sensecore
1200020	1202680	2660	erklärt die Funktionsweise der Messweste.
1202780	1206760	3980	Das muss ich nachher logischerweise auf der Haut tragen.
1207020	1211360	4340	Genau, sobald die Sensoren drauf sind, werden die Daten aufgenommen.
1211490	1213560	2070	Passt mir der Gürtel überhaupt?
1213780	1215680	1900	Diese Weste wurde schon in der Formel 1
1215920	1218160	2240	und in der Fussball-Bundesliga eingesetzt.
1218400	1221800	3400	Gemessen werden Herzfrequenz, Atmung, Köpertemperatur und Beschleunigung.
1222940	1224880	1940	Es muss unter das Leibchen.
1225010	1228360	3350	Er wird Kathrin Hönegger pilotieren.
1228410	1230640	2230	Albin Mächler, mehrfacher Schweizer Meister.
